timestamp,content_id
1430668809,36
1430668812,23739
1430668829,7548
1430668834,239179
1430668840,36
1430668841,36
1430668846,14
1430668850,221
1430668850,14003
1430668874,1189
1430668891,5039
1430668892,26633
1430668896,183894
1430668899,140067
1430668904,474
1430668905,2466
1430668906,53539
1430668910,36
1430668914,14
1430668919,267160
1430668921,18729
1430668942,1392
1430668952,4818
1430668953,2
1430668954,37092
1430668956,36
1430668960,14
1430668962,1295
1430668966,7548
1430668976,36
1430668977,17861
1430668979,14
1430668993,1449
1430669004,5
1430669005,16985
1430669011,59
1430669019,53
1430669023,146740
1430669025,5
1430669026,3945
1430669049,1449
1430669051,36
1430669056,14
1430669059,6197
1430669070,36
1430669076,482
1430669079,278690
1430669097,1151
1430669110,55
1430669126,5
1430669143,1475
1430669153,20644
1430669158,48
1430669166,22039
1430669173,198
1430669176,2772
1430669177,175
1430669179,45
1430669184,15220
1430669196,55
1430669201,9806
1430669202,14
1430669216,32867
1430669236,2772
1430669238,1941
1430669246,2661
1430669250,1758
1430669252,6104
1430669256,8818
1430669267,501
1430669282,64
1430669289,39878
1430669302,5434
1430669352,709
1430669357,114
1430669367,709
1430669378,52451
1430669380,3193
1430669385,14
1430669392,440
1430669393,63731
1430669394,704
1430669400,1906
1430669400,137
1430669431,48
1430669437,342
1430669449,980
1430669451,964
1430669488,0
1430669495,71637
1430669496,3431
1430669497,5767
1430669536,47814
1430669536,3922
1430669543,3364
1430669553,2921
1430669561,704
1430669571,499
1430669573,5767
1430669577,1906
1430669578,45
1430669578,53
1430669581,53
1430669584,24826
1430669590,36
1430669592,2758
1430669604,365
1430669611,840
1430669623,980
1430669623,764
1430669643,31732
1430669662,823
1430669674,553
1430669703,55
1430669707,182
1430669716,100
1430669733,3057
1430669746,563
1430669748,1944
1430669764,2
1430669765,110275
1430669768,354
1430669771,14
1430669786,147
1430669787,1752
1430669799,8382
1430669803,495
1430669832,393
1430669835,306
1430669843,2136
1430669851,1449
1430669864,6173
1430669868,55
1430669871,14
1430669877,53
1430669888,55
1430669890,16836
1430669897,34550
1430669899,94915
1430669901,963
1430669905,53
1430669908,36
1430669911,14
1430669920,2819
1430669951,11826
1430669964,48
1430669966,1843
1430669967,1654
1430669992,819
1430669992,13274
1430670009,45
1430670018,7961
1430670021,3922
1430670046,5
1430670063,222
1430670087,465
1430670089,451
1430670092,611
1430670094,4774
1430670098,57
1430670104,9892
1430670106,14
1430670183,462
1430670203,14
1430670205,6279
1430670208,34184
1430670215,5399
1430670219,48
1430670228,56963
1430670230,115055
1430670234,51031
1430670236,752
1430670237,499
1430670239,56963
1430670249,6279
1430670250,23988
1430670255,2101
1430670255,6279
1430670261,1329
1430670265,56963
1430670271,62348
1430670272,45
1430670301,48
1430670304,55
1430670307,8
1430670309,36
1430670310,727
1430670318,14
1430670339,3100
1430670347,3057
1430670354,3057
1430670368,3100
1430670372,5801
1430670374,36141
1430670381,6279
1430670383,14950
1430670385,14463
1430670388,56963
1430670400,36
1430670409,423
1430670436,64047
1430670444,56163
1430670446,4400
1430670480,4502
1430670481,107
1430670495,4502
1430670495,34467
1430670518,2919
1430670524,1016
1430670525,51911
1430670534,126661
1430670539,0
1430670543,18346
1430670551,53606
1430670558,5372
1430670561,41304
1430670571,36476
1430670576,72436
1430670582,83521
1430670588,53780
1430670593,1792
1430670594,65929
1430670605,35434
1430670606,39496
1430670609,115
1430670612,4849
1430670613,56963
1430670618,333
1430670624,292
1430670629,34044
1430670629,217
1430670635,62084
1430670639,7169
1430670643,2
1430670644,14502
1430670648,26687
1430670651,4358
1430670652,495
1430670656,50656
1430670657,68
1430670661,27961
1430670661,616
1430670666,59
1430670668,6690
1430670674,53
1430670691,38405
1430670698,19015
1430670698,516
1430670707,463
1430670725,4711
1430670753,5193
1430670765,59
1430670779,840
1430670797,5193
1430670804,5
1430670810,2466
1430670819,5104
1430670824,18425
1430670824,480
1430670829,5193
1430670830,4358
1430670848,21881
1430670912,22333
1430670922,1764
1430670931,343
1430670933,11166
1430670952,3116
1430670955,6049
1430670957,42101
1430670958,2039
1430670971,45
1430670971,14
1430670973,1071
1430670985,14
1430670997,15394
1430671008,4358
1430671016,5698
1430671047,8125
1430671053,43668
1430671064,2039
1430671074,4358
1430671077,5698
1430671078,5401
1430671087,2436
1430671089,8866
1430671096,69460
1430671098,26903
1430671101,43668
1430671121,4689
1430671128,18706
1430671148,18634
1430671149,63
1430671150,3185
1430671182,5
1430671182,1786
1430671198,23463
1430671204,11692
1430671220,10340
1430671221,145673
1430671229,47
1430671237,5104
1430671238,18853
1430671257,48
1430671259,8866
1430671260,13514
1430671293,5
1430671312,96
1430671356,16401
1430671364,69460
1430671367,86320
1430671378,2
1430671382,55
1430671384,32739
1430671399,4650
1430671426,2
1430671430,1098
1430671449,68
1430671464,109
1430671491,2
1430671493,6560
1430671501,14
1430671504,14
1430671510,342
1430671511,611
1430671515,48
1430671520,3242
1430671520,1160
1430671524,611
1430671524,5
1430671535,14
1430671567,115
1430671579,1733
1430671581,38703
1430671589,48
1430671591,14300
1430671596,423
1430671609,45
1430671638,14
1430671643,29640
1430671651,338
1430671657,55785
1430671673,47
1430671682,10184
1430671693,64047
1430671715,48
1430671717,31870
1430671720,338
1430671735,45
1430671739,217
1430671740,197
1430671757,5245
1430671762,14
1430671765,8
1430671770,49594
1430671788,67270
1430671788,64047
1430671800,3697
1430671815,8
1430671837,115
1430671837,8866
1430671839,1683
1430671843,2
1430671845,920
1430671863,461
1430671864,8
1430671870,36
1430671888,4186
1430671913,22401
1430671913,32684
1430671914,4358
1430671944,6171
1430671951,1098
1430671967,8974
1430671969,954
1430671988,5240
1430672024,420
1430672028,36
1430672035,59048
1430672056,36
1430672076,420
1430672083,6652
1430672113,116
1430672115,1449
1430672150,4994
1430672154,25372
1430672156,352
1430672171,47
1430672178,5516
1430672182,364
1430672196,1636
1430672204,423
1430672220,273
1430672239,14
1430672259,954
1430672260,26
1430672289,920
1430672309,3628
1430672362,313
1430672367,147
1430672382,12849
1430672385,956
1430672410,26
1430672418,1111
1430672420,26753
1430672423,116
1430672444,16401
1430672455,9283
1430672459,50944
1430672481,10734
1430672504,377
1430672523,36
1430672528,343
1430672529,461
1430672531,313
1430672538,594
1430672585,2
1430672612,76352
1430672615,33566
1430672618,48
1430672666,2621
1430672671,55
1430672679,107
1430672714,27787
1430672719,10024
1430672745,36
1430672756,14502
1430672776,6510
1430672776,6510
1430672784,495
1430672785,130918
1430672848,727
1430672855,5
1430672857,14707
1430672866,5887
1430672890,5
1430672906,5
1430672926,51889
1430672926,1212
1430672952,195076
1430672958,27582
1430672969,23797
1430672982,16210
1430672992,6231
1430673039,14
1430673050,36
1430673063,12120
1430673065,94299
1430673066,14
1430673094,45
1430673104,12281
1430673130,107
1430673143,14
1430673157,286
1430673157,21499
1430673172,5010
1430673172,20549
1430673214,9056
1430673237,420
1430673240,8
1430673250,68738
1430673254,319
1430673271,2
1430673285,45
1430673286,8
1430673294,26387
1430673295,722
1430673301,45
1430673305,444
1430673327,6571
1430673337,6560
1430673338,2
1430673343,364
1430673345,14
1430673348,5594
1430673364,1413
1430673375,36146
1430673406,1016
1430673407,6560
1430673445,1864
1430673469,1930
1430673490,16985
1430673498,57448
1430673515,494
1430673518,14092
1430673521,954
1430673528,1875
1430673534,302
1430673537,107
1430673575,11384
1430673579,423
1430673668,17533
1430673744,8
1430673753,48
1430673797,31649
1430673805,6510
1430673809,10945
1430673810,2
1430673818,14
1430673822,198
1430673823,2287
1430673839,45
1430673848,6419
1430673857,574
1430673873,53
1430673885,1016
1430673910,2483
1430673921,1449
1430673929,364
1430673946,55
1430673952,36
1430673957,107
1430673979,10936
1430673980,8488
1430673995,2988
1430673996,9235
1430674008,14
1430674037,54002
1430674050,10137
1430674158,34171
1430674178,26654
1430674197,0
1430674199,179
1430674204,107
1430674221,377
1430674223,454
1430674245,16245
1430674261,5
1430674263,65529
1430674329,8
1430674342,920
1430674372,48
1430674493,9553
1430674556,5
1430674595,35622
1430674635,2332
1430674656,2017
1430674666,10734
1430674672,36
1430674718,2
1430674741,8
1430674746,1669
1430674764,47
1430674851,36948
1430674876,2
1430674886,14
1430674887,46884
1430674897,57
1430674905,98
1430674908,63
1430674908,14
1430674912,3260
1430674914,11207
1430674933,1692
