timestamp,content_id
1430668818,2
1430668855,47
1430668891,36
1430668909,222
1430668920,36
1430668924,2639
1430668934,1999
1430668936,6201
1430668956,668
1430668997,68
1430669004,7042
1430669010,108196
1430669014,71
1430669016,726
1430669019,68
1430669028,3011
1430669030,190
1430669061,4757
1430669076,423
1430669092,6102
1430669100,64
1430669106,120845
1430669112,45
1430669129,1786
1430669132,22547
1430669136,114
1430669139,36
1430669141,1886
1430669143,1512
1430669143,36
1430669148,1329
1430669151,215
1430669158,36
1430669159,1504
1430669159,45
1430669170,1189
1430669172,197
1430669173,115
1430669174,322
1430669187,253
1430669199,115
1430669207,115
1430669240,20
1430669243,36
1430669249,36
1430669258,14
1430669261,14
1430669275,36
1430669279,14
1430669286,175033
1430669294,1753
1430669317,115
1430669320,15749
1430669324,4994
1430669339,59241
1430669340,86872
1430669353,5
1430669361,11805
1430669361,2352
1430669366,55
1430669379,1753
1430669388,187
1430669390,1691
1430669394,2039
1430669400,31162
1430669433,10377
1430669435,137
1430669439,2072
1430669444,36
1430669452,14
1430669455,189535
1430669466,81314
1430669479,6201
1430669482,4496
1430669508,104077
1430669513,5
1430669541,47
1430669558,13620
1430669567,7289
1430669581,13858
1430669588,14
1430669593,163690
1430669603,47276
1430669606,8583
1430669631,4106
1430669643,52799
1430669651,140756
1430669660,81219
1430669661,175
1430669669,0
1430669672,80195
1430669697,1815
1430669718,6888
1430669732,1813
1430669744,1813
1430669755,1449
1430669763,10888
1430669770,5
1430669785,45
1430669802,198
1430669825,11919
1430669829,14717
1430669840,11919
1430669841,57
1430669844,14
1430669849,2
1430669858,14
1430669863,250
1430669866,14
1430669870,151468
1430669890,211
1430669905,107
1430669920,36
1430669924,14
1430669925,376287
1430669932,207609
1430669946,89590
1430669947,5656
1430669952,73926
1430669968,1504
1430670002,27617
1430670021,44281
1430670024,209143
1430670029,2039
1430670058,48
1430670062,892
1430670085,11569
1430670100,115
1430670100,45
1430670109,345
1430670111,88322
1430670117,13761
1430670131,5713
1430670132,200255
1430670139,10482
1430670147,16849
1430670155,4711
1430670158,1877
1430670159,3167
1430670163,994
1430670166,146842
1430670182,929
1430670186,6271
1430670200,5656
1430670211,63518
1430670214,598
1430670234,9956
1430670240,0
1430670248,53
1430670253,14
1430670259,8153
1430670270,19060
1430670373,2039
1430670375,97106
1430670383,255
1430670460,5
1430670460,175
1430670494,2639
1430670512,451
1430670548,14
1430670565,36
1430670565,2063
1430670566,11245
1430670568,14
1430670604,9684
1430670612,36
1430670617,403
1430670623,36
1430670623,6953
1430670629,14
1430670644,403
1430670646,53
1430670651,36
1430670661,36
1430670671,2446
1430670701,134280
1430670715,5551
1430670734,24716
1430670756,63
1430670756,929
1430670761,952
1430670763,69328
1430670767,112902
1430670773,440
1430670793,2520
1430670798,2235
1430670828,177604
1430670870,1568
1430670894,48
1430670910,163735
1430670932,13038
1430670945,5656
1430670948,951
1430670959,2456
1430670962,5
1430670971,11971
1430670978,33078
1430671010,5
1430671036,59490
1430671080,727
1430671092,1017
1430671094,656
1430671099,175
1430671115,274261
1430671120,14
1430671128,1264
1430671139,96
1430671151,14717
1430671165,95773
1430671180,55
1430671215,2
1430671217,79435
1430671219,14
1430671223,114
1430671248,1016
1430671259,7811
1430671269,7811
1430671301,508
1430671350,779
1430671352,63819
1430671383,901
1430671384,9056
1430671405,5
1430671417,710
1430671422,6571
1430671463,45503
1430671469,3167
1430671476,6571
1430671503,9056
1430671510,116
1430671517,91703
1430671518,109
1430671548,101065
1430671551,6971
1430671554,18421
1430671554,14
1430671583,59
1430671596,994
1430671598,47
1430671608,815
1430671648,273
1430671664,495
1430671680,68
1430671688,47
1430671737,7891
1430671744,2039
1430671746,1449
1430671780,1389
1430671818,32990
1430671818,526
1430671819,55
1430671826,14
1430671828,1999
1430671835,9395
1430671859,15672
1430671875,45768
1430671906,8
1430671913,30731
1430671924,14
1430671990,8
1430672002,66817
1430672030,21032
1430672039,14
1430672049,20
1430672050,1698
1430672080,32146
1430672087,45
1430672123,5
1430672158,213
1430672160,197
1430672179,26881
1430672198,197
1430672229,8
1430672240,5979
1430672255,3259
1430672263,954
1430672268,197
1430672270,3259
1430672313,32003
1430672398,2639
1430672409,36
1430672429,63
1430672464,403
1430672482,14
1430672543,45
1430672560,1449
1430672567,8
1430672574,53
1430672632,727
1430672664,342
1430672670,3851
1430672676,48
1430672690,36
1430672710,11971
1430672721,13910
1430672727,6100
1430672732,159635
1430672736,0
1430672757,901
1430672765,29131
1430672767,98212
1430672778,4277
1430672779,45
1430672806,51705
1430672818,52824
1430672820,48
1430672841,0
1430672860,25229
1430672881,5401
1430672887,0
1430672958,19016
1430672963,20570
1430672978,222
1430672983,159635
1430672992,272406
1430673001,335
1430673049,48017
1430673072,1623
1430673076,159635
1430673106,48017
1430673141,18966
1430673157,8163
1430673161,9813
1430673164,8
1430673168,3535
1430673191,940
1430673203,55600
1430673219,940
1430673288,10710
1430673313,48
1430673326,220
1430673371,8
1430673420,1828
1430673437,198
1430673475,527
1430673540,10710
1430673547,8
1430673699,192
1430673725,108
1430673740,4759
1430673799,8902
1430673803,40568
1430673844,9093
1430673867,9056
1430673871,40568
1430673883,101065
1430673916,56017
1430673939,8084
1430673943,14
1430673951,41898
1430673985,8902
1430674017,1353
1430674021,5562
1430674049,2
1430674065,40952
1430674069,48
1430674116,502
1430674130,188453
1430674139,156162
1430674142,42933
1430674145,310627
1430674178,310627
1430674183,426
1430674244,36
1430674301,47936
1430674313,8
1430674314,107556
1430674330,11509
1430674335,14
1430674344,36
1430674350,89875
1430674409,724
1430674417,2389
1430674418,8
1430674463,1540
1430674478,151108
1430674503,210424
1430674504,153734
1430674510,149963
1430674516,210424
1430674575,1265
1430674587,45
1430674589,99011
1430674596,10316
1430674607,67061
1430674612,63
1430674619,17238
1430674647,207930
1430674662,3236
1430674663,45
1430674676,59
1430674679,5
1430674687,661
1430674697,5
1430674699,100
1430674700,2424
1430674702,19101
1430674723,91220
1430674728,8
1430674788,288
1430674801,2637
1430674834,191182
1430674984,6680
1430675032,260451
1430675108,332450
1430675203,1449
1430675225,920
1430675242,8
1430675297,30871
1430675350,1872
1430675358,76734
1430675389,103312
1430675403,16836
1430675411,1449
1430675416,12873
1430675416,16836
1430675465,393
1430675468,48
1430675490,469
1430675521,98
1430675522,8585
1430675558,137496
1430675578,48
1430675610,0
1430675631,45
1430675656,36
1430675660,53
1430675672,14
1430675716,47
1430675778,8
1430675804,342371
1430675848,1578
1430675901,0
1430675964,55
1430675984,8030
1430676008,210424
1430676110,501
1430676230,36
1430676283,10545
1430676313,11687
1430676354,8353
1430676365,108533
1430676417,8693
1430676446,931
1430676482,899
1430676535,40072
1430676571,527
1430676579,58239
1430676598,527
1430676667,598
1430676674,3367
1430676719,0
1430676751,3868
1430676795,4070
1430676849,55
1430676862,36
1430676952,2014
1430676959,1420
1430676961,440
1430677039,149963
1430677044,149963
1430677045,3259
1430677046,462
1430677062,9751
1430677064,113
1430677067,11637
1430677129,2772
1430677132,3545
1430677133,895
1430677142,301
1430677161,1591
1430677172,143209
1430677174,13090
1430677182,461
1430677190,527
1430677193,462
1430677214,23952
1430677226,5151
1430677229,1870
1430677259,33802
1430677292,13327
1430677319,2862
1430677354,462
1430677366,198
1430677473,2738
1430677483,8109
1430677489,31812
1430677508,356
1430677517,5
1430677530,461
1430677538,47
1430677713,918
1430677724,26710
1430677737,360
1430677836,2713
1430677864,8380
1430677965,981
1430677977,131801
1430677993,1314
1430678019,288145
1430678171,1686
1430678297,57954
1430678301,3429
1430678341,18822
1430678364,45
1430678556,7289
1430678660,909
1430678811,11807
1430678828,5699
1430678846,8693
1430678877,2738
1430679128,769
1430679169,2140
1430679192,250
1430679246,36691
1430679269,198
1430679275,61563
1430679293,45
1430679361,17800
1430679390,733
1430679428,3916
1430679467,14481
1430679472,196044
1430679500,909
1430679566,109
1430679675,45
1430679705,109
1430679747,400
1430679754,3846
1430679776,109
1430679863,36
1430679906,2
1430679922,198
1430679951,47244
1430680385,393
1430680420,273
1430680693,356
1430680731,53233
1430680784,577
